service,rps,avg,0.50,0.90,0.95,0.99
adservice,25.846666666666668,8.959762703120969,2.0,18.0,24.0,61.11500000000001
cartservice,1.8266666666666667,1575.6751824817518,1015.0,3450.5,4601.700000000003,7922.27999999999
checkoutservice,7.983333333333333,792750.2759916493,697098.4444444445,1591422.625,1902334.0,2452544.300000011
currencyservice,90.04333333333334,405.9366971458187,171.46830985915494,713.0943575154104,1160.0672794117638,2661.1827142857105
emailservice,6.726666666666667,513.4157581764123,224.83333333333334,1200.0,1911.1999999999975,4391.879999999995
frontend,102.81666666666666,361459.81462149456,323238.71979549155,702660.864025434,895803.1107142858,1595635.0112244892
paymentservice,7.023333333333333,874.6848599905078,540.0,1909.1999999999998,2582.099999999998,4566.009999999998
productcatalogservice,356.77666666666664,0.7980809656834807,0.0,1.0,1.0,3.0
recommendationservice,69.13666666666667,29516.71881780049,7140.814147834275,90638.10996904026,96683.7175,109270.89888888889
redis
shippingservice,26.973333333333333,544.2000741473059,119.66025641025642,1337.5918367346942,2387.1199999999985,6024.9199999999955
get,1.0033333333333334,1584.1528239202657,1078.0,3369.200000000001,4396.6,7020.030000000016
set,0.8233333333333334,1565.3441295546559,876.0,3821.600000000001,5467.149999999999,8481.33
total,100.11,495.13ms,437.25ms,806.40ms,1.73s
