service,rps,avg,0.50,0.90,0.95,0.99
adservice,27.076666666666668,16.52862243013665,2.0,17.0,23.0,56.577499999999645
cartservice,1.77,1720.8173258003767,1033.0,3948.000000000001,5579.3499999999985,10512.489999999996
checkoutservice,7.953333333333333,319546.88306789607,289872.11111111107,588765.0,685738.9999999993,903960.5999999999
currencyservice,97.22,983.6092367825551,184.27619867929945,653.5534841628961,1184.4113617376759,5385.388666666674
emailservice,7.11,741.3206751054852,218.66666666666666,1482.0000000000002,2484.7,5642.140000000003
frontend,102.83,221212.70916399235,211224.64261363636,477019.9031198687,527288.8079425837,824186.7363888876
paymentservice,6.746666666666667,769.1333992094861,517.7222222222222,1499.3000000000004,2237.3999999999996,4194.12
productcatalogservice,357.31666666666666,0.6745930313913895,0.0,1.0,1.0,3.0
recommendationservice,73.11666666666666,11966.593435149305,4962.604671280278,51417.663003663,68675.76648351648,80243.74500000002
redis
shippingservice,26.88,484.9435763888889,136.93055555555557,1254.5265306122456,2177.055999999997,4591.559999999987
get,1.0033333333333334,1992.810631229236,1258.0,4235.0000000000055,6035.1,10747.380000000005
set,0.7666666666666667,1364.8608695652174,741.0,3330.5,4373.0,8718.199999999975
total,100.14,304.41ms,291.84ms,527.36ms,1.29s
