service,rps,avg,0.50,0.90,0.95,0.99
adservice,21.506666666666668,20.464507129572226,2.0,19.0,26.0,63.659999999999854
cartservice,1.7,2015.6803921568628,1125.5,3903.5,5061.0,9432.599999999937
checkoutservice,7.946666666666666,263951.97231543623,210968.0,524624.7,692739.8999999999,812908.8600000001
currencyservice,83.31,525.4461649261793,164.55029585798815,641.97503732982,1074.9241815476182,2778.8423636363605
emailservice,7.036666666666667,420.40738986262437,202.0,861.0,1448.8499999999995,3485.2099999999823
frontend,102.64333333333333,373663.26804793294,402386.92395833327,705888.3691470054,802151.4904385963,998980.07
paymentservice,6.903333333333333,657.7769193626267,454.88888888888886,1200.4000000000005,1749.9499999999962,3440.9799999999977
productcatalogservice,208.70666666666668,0.9155114035648119,0.0,1.0,2.0,3.0
recommendationservice,72.99,20444.377631639036,6581.942460317461,81121.55828571429,87526.53954081632,97231.96805555552
redis
shippingservice,26.85,560.4623215394165,109.39583333333333,1370.1632653061222,2417.25,6143.024999999994
get,1.0066666666666666,2093.4437086092717,1594.5,4285.6,5447.999999999996,7057.28000000001
set,0.6933333333333334,1902.7740384615386,612.5,2514.2000000000016,3561.299999999996,39187.099999999205
total,100.11,546.46ms,537.60ms,847.36ms,1.45s
