service,rps,avg,0.50,0.90,0.95,0.99
adservice,40.46333333333333,11.588763489579042,8.0,21.0,28.0,62.62933333333349
cartservice,1.77,1955.5084745762713,1046.0,4153.8,5640.0,9765.989999999963
checkoutservice,7.963333333333333,682371.3553788196,594945.7777777779,1396327.475,1604245.85,1968016.6800000004
currencyservice,95.6,977.0281729428173,186.86788432267883,694.6522727272727,1183.2690058479532,5663.140476190516
emailservice,7.01,515.8283404660009,220.44444444444443,1221.0,1899.0499999999997,4361.329999999953
frontend,102.74333333333334,332727.6239820913,278000.98579545453,760362.5176227012,910446.160732714,1613050.9595555558
paymentservice,7.01,827.6058012363291,539.8888888888889,1698.0,2297.0999999999976,4361.429999999986
productcatalogservice,204.25333333333333,1.3265226189699066,0.0,1.0,2.0,3.0
recommendationservice,70.36333333333333,41088.49675493865,9115.847102050491,99311.77093425606,105678.74318181818,196727.72018181815
redis
shippingservice,26.333333333333332,430.7869620253165,114.98611111111113,1000.9591836734693,1835.9,4722.5
get,0.9866666666666667,2181.820945945946,1206.0,4272.000000000005,6018.4999999999945,11285.28000000006
set,0.7833333333333333,1670.4510638297872,926.0,4147.0,5528.0,9600.050000000005
total,100.01,458.01ms,379.39ms,867.84ms,1.78s
