service,rps,avg,0.50,0.90,0.95,0.99
adservice,37.00333333333333,16.951355733717683,6.0,19.0,26.0,57.165555555555535
cartservice,1.7166666666666666,1448.085436893204,712.0,3272.0,5305.0,10658.900000000032
checkoutservice,7.973333333333334,192219.42224080267,116785.27777777777,400218.1000000001,611194.8,1021153.599999999
currencyservice,93.84666666666666,334.90999502734957,182.0,606.711529411765,957.3981862745096,2253.9804081632615
emailservice,7.066666666666666,395.01650943396226,197.0,830.0,1370.5,2573.700000000009
frontend,102.84666666666666,233789.45488429378,204469.97526041672,508452.8608799049,606094.8984126985,810925.2549999998
paymentservice,7.0633333333333335,719.4214252005663,471.4444444444445,1350.0,1970.3499999999992,3804.329999999992
productcatalogservice,282.94666666666666,0.9934027614155789,0.0,1.0,1.0,3.0
recommendationservice,73.26666666666667,47721.05459508644,13448.615771410328,104420.79027777778,174778.86666666667,204189.0777777778
redis
shippingservice,26.936666666666667,346.2676648929588,95.38461538461539,842.228571428572,1369.8159999999996,3510.942499999982
get,1.0033333333333334,1728.4784053156145,1109.0,3871.6000000000017,5444.999999999998,10859.660000000014
set,0.7133333333333334,1053.7009345794393,445.5,2205.5,3639.199999999994,9625.519999999913
total,100.09,340.53ms,294.40ms,654.85ms,1.05s
