service,rps,avg,0.50,0.90,0.95,0.99
adservice,28.39,15.466478807091699,2.0,17.0,23.0,55.914999999999964
cartservice,1.8366666666666667,2300.1887477313976,1026.0,3932.4000000000015,5365.999999999995,10001.160000000002
checkoutservice,7.99,471259.3249895703,346660.44444444444,1021470.1500000029,1214149.75,1603712.6
currencyservice,84.64666666666666,373.5747026856738,172.30407626561473,686.4128261831053,1135.958333333333,2742.1510204081706
emailservice,7.066666666666666,462.04103773584905,199.83333333333334,995.0,1583.5,4399.300000000044
frontend,102.72333333333333,463660.22717980336,497642.83203125006,900364.4397959184,1014060.477497096,1410530.1658024688
paymentservice,7.153333333333333,769.3000931966449,498.4444444444445,1473.65,2227.999999999998,4220.799999999999
productcatalogservice,208.37333333333333,1.0022235730739697,0.0,1.0,2.0,3.0
recommendationservice,73.17,43640.87021092433,10234.45544982699,99931.126,106368.325,192851.96833333338
redis
shippingservice,26.936666666666667,533.7030070535825,130.63888888888889,1415.8857142857155,2486.3359999999993,5111.679999999991
get,1.0,2844.05,1259.5,4101.5,5646.0,46859.5
set,0.8366666666666667,1650.1553784860557,669.0,3223.6000000000004,4721.8499999999985,9727.940000000002
total,100.03,660.03ms,635.90ms,1.07s,1.86s
