service,rps,avg,0.50,0.90,0.95,0.99
adservice,29.156666666666666,11.026409054532984,2.0,18.0,25.0,64.38250000000016
cartservice,1.7566666666666666,1704.6148007590132,893.0,3799.2000000000003,4972.9,9221.970000000001
checkoutservice,7.966666666666667,296613.2870292887,213346.1111111111,593660.0,704933.0,1143168.4
currencyservice,95.22,362.94752502975564,173.78591549295774,618.8171906354518,1013.7503722084359,2430.2939194139203
emailservice,7.06,441.7780925401322,204.33333333333334,1015.5,1673.7999999999997,3373.080000000003
frontend,102.76666666666667,217446.70849821603,209422.7421875,417592.2842735042,509451.59863945574,811218.363636364
paymentservice,6.99,759.304721030043,491.3333333333333,1341.6,1987.9499999999996,4607.800000000032
productcatalogservice,208.76,0.8691799195248132,0.0,1.0,2.0,3.0
recommendationservice,73.01666666666667,22080.043688655558,6027.491487455198,80883.20875420874,88681.53846153847,102567.25000000004
redis
shippingservice,26.926666666666666,536.3504580341669,126.90277777777777,1262.8857142857141,2210.1919999999977,4995.225000000003
get,1.0033333333333334,2177.5714285714284,1391.0,4517.400000000001,5521.099999999999,9274.740000000002
set,0.7533333333333333,1074.703539823009,535.0,2265.4000000000005,3548.1999999999985,8804.360000000004
total,100.15,321.49ms,299.77ms,574.46ms,1.28s
