service,rps,avg,0.50,0.90,0.95,0.99
adservice,18.456666666666667,9.988621997471554,2.0,19.0,26.477777777777693,62.13000000000011
cartservice,1.8033333333333332,1587.4473197781886,710.0,3003.000000000001,4415.7,7739.980000000022
checkoutservice,8.01,154982.41364960466,116193.0,316278.40000000014,409982.1,559333.9699999902
currencyservice,80.88333333333334,536.317494333402,150.0,608.145670995671,1046.1976190476191,2871.7785714285537
emailservice,7.083333333333333,490.0663529411765,203.44444444444443,811.3333333333334,1252.25,3178.0
frontend,102.92333333333333,502769.58169511287,506895.7662760417,912908.174704142,1101191.0187074833,1503881.581851852
paymentservice,6.79,593.7952871870398,433.0,961.5999999999999,1478.8499999999988,3324.3799999999965
productcatalogservice,208.33,0.8799820797132755,0.0,1.0,2.0,3.0
recommendationservice,73.3,11680.832924056389,5321.5399612198125,17434.6175,72974.6185897436,83353.96666666663
redis
shippingservice,26.996666666666666,456.5196937893567,100.375,1112.9428571428575,2171.167999999997,5355.447500000004
get,1.0033333333333334,1939.3853820598006,957.0,3717.2000000000016,5240.949999999999,8815.460000000008
set,0.8,1146.0583333333334,503.5,1937.0,2932.0,7323.099999999998
total,100.10,737.41ms,710.14ms,1.31s,2.04s
