service,rps,avg,0.50,0.90,0.95,0.99
adservice,40.85,16.865034679722562,6.0,19.0,25.0,53.853333333333524
cartservice,1.76,1716.996212121212,907.5,4221.9,5490.399999999999,11598.260000000028
checkoutservice,7.93,355650.78352248843,286872.3333333333,824182.075,1012066.9999999999,1180451.96
currencyservice,92.64333333333333,334.96732990321306,179.44722222222222,606.3240382775122,969.7319628647206,2290.9571874999992
emailservice,7.026666666666666,467.7362428842505,201.16666666666666,970.7,1812.8999999999983,3952.880000000001
frontend,102.75666666666666,279549.7218996334,212039.70941840275,617865.7013744876,784753.6166666663,1114600.6751020406
paymentservice,7.17,770.6355183635518,490.2222222222222,1511.7750000000005,2122.8499999999995,4173.509999999989
productcatalogservice,208.51333333333332,0.8982638999904082,0.0,1.0,2.0,3.0
recommendationservice,73.25,45606.252195676905,10758.769896193771,102243.29375000001,114272.57555555555,200845.08333333334
redis
shippingservice,26.85,348.52178770949723,97.04166666666664,772.3265306122449,1280.54,4124.299999999997
get,1.0,1952.7166666666667,1158.0,4601.5,5512.0,13163.0
set,0.76,1406.8377192982457,639.0,3280.2000000000007,5409.999999999997,10364.879999999997
total,100.01,399.03ms,353.02ms,772.61ms,1.56s
