service,rps,avg,0.50,0.90,0.95,0.99
adservice,22.686666666666667,21.798266235674404,2.0,18.0,25.0,69.4399999999996
cartservice,1.7566666666666666,1693.2201138519924,935.0,3371.0000000000005,4288.75,7411.940000000001
checkoutservice,7.966666666666667,497305.0410041841,404514.3888888888,996041.5,1103474.0,1357682.7999999933
currencyservice,91.00333333333333,328.10805465001283,172.24319727891157,648.9308007736945,1069.9021839080447,2561.973749999994
emailservice,7.06,545.6869688385269,211.83333333333334,1150.8,1664.1999999999998,3257.160000000002
frontend,102.84333333333333,298659.21988137293,304143.7771267361,600206.0910820452,707893.8827192981,1117634.5137362638
paymentservice,6.783333333333333,750.239312039312,474.6666666666667,1506.0,2183.75,4353.700000000016
productcatalogservice,208.81333333333333,1.1654907094055296,0.0,1.0,2.0,3.0
recommendationservice,73.07,12345.572327904749,5345.146885891398,25582.543870967875,73416.92455621302,86081.64083333335
redis
shippingservice,26.92,589.2132243684993,122.34722222222221,1395.963265306123,2504.899999999999,7018.019999999991
get,1.0033333333333334,1853.7043189368771,935.0,3438.600000000004,4314.949999999999,7268.610000000001
set,0.7533333333333333,1479.4778761061948,927.5,3300.8,4289.0,10077.920000000015
total,100.13,437.77ms,403.20ms,717.31ms,1.58s
