service,rps,avg,0.50,0.90,0.95,0.99
adservice,43.38,17.907100046104194,8.0,20.0,26.0,53.817142857143025
cartservice,1.7633333333333334,3336.502835538752,744.0,3095.8,4311.899999999998,7624.170000000006
checkoutservice,7.9366666666666665,238117.5207895842,190477.55555555553,506000.525,684195.7,956003.4700000035
currencyservice,97.13666666666667,322.0744312137538,182.9611111111111,602.5425882352941,969.0933450799661,2138.862083333334
emailservice,6.996666666666667,411.4402096236303,196.0,869.6000000000008,1481.2999999999988,2997.2399999999943
frontend,102.72666666666667,347406.4402621844,289771.25130208326,814127.2853846153,985762.3540616244,1181412.6245925925
paymentservice,7.223333333333334,732.016151361329,488.6666666666667,1379.9,1909.7500000000005,3988.989999999996
productcatalogservice,208.47,1.024831710397979,0.0,1.0,2.0,3.0
recommendationservice,72.95333333333333,49603.06328246368,12246.14186851211,101941.85200000001,111132.45214285716,201785.56666666665
redis
shippingservice,26.803333333333335,356.4473324213406,105.0451388888889,776.444897959184,1333.1279999999995,4001.497500000006
get,1.0,4770.026666666667,892.5,3336.0,4651.5,7504.0
set,0.7633333333333333,1458.524017467249,595.0,2600.3999999999996,3708.199999999997,8707.560000000003
total,100.02,476.49ms,395.52ms,968.70ms,1.66s
