service,rps,avg,0.50,0.90,0.95,0.99
adservice,34.333333333333336,9.22873786407767,3.0,18.0,24.720000000000002,55.833333333333336
cartservice,1.7233333333333334,4698.814313346228,834.0,3411.2,4472.549999999999,8489.429999999997
checkoutservice,7.983333333333333,221210.09728601252,185256.0,481737.625,593134.5,896000.7000000004
currencyservice,88.53,564.1067058247675,172.49549549549548,639.1248012718603,1055.4543817204296,2868.732417582417
emailservice,7.073333333333333,462.84071630537227,197.55555555555554,996.2666666666664,1682.3999999999992,3633.520000000007
frontend,102.91333333333333,317308.4982833452,301269.2428104575,634953.2835082463,792012.2235714284,1091629.1150617276
paymentservice,7.1033333333333335,827.0412951665885,462.3333333333333,1362.4750000000004,1990.149999999997,4256.930000000013
productcatalogservice,204.14333333333335,1.0690038045164345,0.0,1.0,2.0,3.0
recommendationservice,71.49666666666667,37953.2179588792,8289.454545454546,97685.81254901961,103808.27456140351,191148.12849999996
redis
shippingservice,26.38,425.0889562800101,102.40277777777777,940.7510204081636,1751.5999999999992,4992.15499999999
get,0.99,7218.878787878788,1210.0,3648.0000000000005,4963.7,9479.079999999944
set,0.7333333333333333,1296.7272727272727,468.0,2754.0,4152.5,8073.90000000001
total,100.00,479.07ms,460.80ms,797.18ms,1.58s
