service,rps,avg,0.50,0.90,0.95,0.99
adservice,33.16,9.241154000804181,2.0512820512820515,18.0,24.0,60.0
cartservice,1.7633333333333334,1602.568998109641,968.0,3678.0,5024.3499999999985,7241.820000000049
checkoutservice,7.946666666666666,414406.6694630872,379240.0,722368.9999999999,904982.7999999998,1169896.16
currencyservice,95.22,1122.6655464538262,190.8733604703754,681.9601953601957,1222.7498108015122,46534.68000000008
emailservice,6.713333333333333,372.01539225422044,199.0,807.0000000000014,1211.1999999999996,2538.5199999999995
frontend,103.11333333333333,228962.70993082045,207311.625,491139.6304284679,601853.9408333333,963717.2271999998
paymentservice,6.96,848.7974137931035,543.5000000000001,1719.9000000000003,2421.5999999999995,4486.499999999997
productcatalogservice,357.3333333333333,0.8364738805970149,0.0,1.0,1.0,3.0
recommendationservice,70.19333333333333,13919.113733497958,4811.107438016529,66102.49553571429,75840.37295918366,85188.11277777773
redis
shippingservice,22.67,446.27176879186305,129.08333333333331,1118.957142857143,1913.2239999999988,4278.955000000001
get,0.9933333333333333,1901.0637583892617,1179.5,4044.4999999999986,5807.599999999993,10976.079999999927
set,0.77,1217.4978354978355,657.0,2947.6000000000004,4053.099999999998,5849.08
total,100.11,312.98ms,265.98ms,561.15ms,1.35s
