service,rps,avg,0.50,0.90,0.95,0.99
adservice,35.22666666666667,24.44483345950038,6.0,20.0,26.107692307692325,64.56399999999994
cartservice,1.71,1616.9941520467837,879.0,3461.5999999999995,4408.0,6554.180000000001
checkoutservice,7.956666666666667,185289.73732718895,113642.77777777777,464888.5250000005,598732.65,820093.06
currencyservice,91.93,309.2457304470793,178.3988603988604,602.0769230769232,952.8893518518515,2129.994843749997
emailservice,7.013333333333334,504.65019011406844,196.0,984.2000000000003,1681.899999999999,5211.52
frontend,102.58333333333333,358908.6104630382,287031.8645833334,803953.4638752051,979032.2147853737,1287580.4368131869
paymentservice,7.113333333333333,650.4475164011246,448.6666666666667,1181.9000000000003,1661.1999999999998,3046.4399999999914
productcatalogservice,184.19333333333333,0.9369141119837852,0.0,1.0,2.0,3.0
recommendationservice,50.13333333333333,36086.0576462766,7708.513232514178,95537.42857142857,99043.0,177720.95000000022
redis
shippingservice,25.12,296.739516985138,90.37190082644628,684.3408163265311,1184.9959999999994,2836.8800000000037
get,0.9866666666666667,2000.0236486486488,1310.5,3697.6000000000004,4736.699999999999,8570.880000000034
set,0.7233333333333334,1094.520737327189,519.0,2744.600000000001,4251.099999999999,5737.229999999996
total,100.01,606.92ms,454.91ms,1.15s,4.26s
