service,rps,avg,0.50,0.90,0.95,0.99
adservice,41.35666666666667,11.229547835899089,7.0,19.24132231404967,25.766964285714266,57.23250000000007
cartservice,1.7766666666666666,1539.547842401501,955.0,3742.0,4754.549999999998,7367.679999999992
checkoutservice,7.976666666666667,422515.97785206855,312159.6666666667,893315.6250000001,998881.2,1195284.62
currencyservice,97.12333333333333,878.4997425953255,177.19692307692307,612.8201769245245,1098.0121548821533,5069.542692307743
emailservice,7.036666666666667,438.3884414969209,204.66666666666666,958.2000000000003,1588.7999999999993,3724.599999999995
frontend,102.94333333333333,307907.824466535,265330.3489583333,711603.3369797862,879777.2300492609,1214586.7578787818
paymentservice,7.153333333333333,844.172879776328,522.2777777777778,1709.5000000000002,2362.7999999999965,4421.16
productcatalogservice,207.89333333333335,1.1306118522319137,0.0,1.0,2.0,3.0
recommendationservice,73.17666666666666,40010.307475060356,9200.676643520368,98548.45324999999,103463.39298245613,193228.89666666673
redis
shippingservice,26.876666666666665,353.24891479598165,97.0,786.616326530612,1431.3379999999981,3699.8174999999956
get,0.9933333333333333,1694.7080536912752,1000.5,4058.8999999999996,5052.799999999997,7656.439999999988
set,0.7833333333333333,1342.7914893617021,850.0,3005.0,4217.25,6868.900000000004
total,100.01,412.92ms,353.28ms,835.07ms,1.65s
