service,rps,avg,0.50,0.90,0.95,0.99
adservice,30.93,9.770557172109063,2.0,19.0,25.669444444444405,59.0
cartservice,1.8066666666666666,1746.669741697417,967.0,3628.9,4704.6,8539.52000000001
checkoutservice,7.933333333333334,370281.8462184874,295646.2777777778,797111.5,910058.5,1809368.8999999994
currencyservice,89.45666666666666,363.85967134925664,187.81785714285715,738.6821874999999,1185.5270967741924,2728.0417187500034
emailservice,7.026666666666666,899.3818785578748,203.16666666666666,1216.1000000000001,2169.5999999999995,6844.320000000003
frontend,102.5,362827.070796748,317933.57365319866,712370.6284086282,880831.20625,1414662.923076923
paymentservice,7.02,786.5284900284901,496.8333333333333,1559.8000000000002,2203.3999999999924,4553.680000000008
productcatalogservice,273.3233333333333,1.000585387270266,0.0,1.0,2.0,3.0
recommendationservice,69.84666666666666,51246.903216569626,13638.152279202277,106725.27664884138,183246.56876456874,205261.8916666666
redis
shippingservice,26.27,505.8708285750539,112.20833333333333,1128.473469387756,2208.0959999999995,6272.147499999985
get,0.9833333333333333,2087.237288135593,1377.0,3918.0,5332.75,9034.80000000001
set,0.8233333333333334,1339.919028340081,525.0,2902.8,4284.35,7021.880000000002
total,99.97,538.77ms,489.98ms,891.90ms,1.77s
