service,rps,avg,0.50,0.90,0.95,0.99
adservice,34.64333333333333,8.821803136726643,3.0,17.0,23.0,54.01866666666659
cartservice,1.7266666666666666,1502.3976833976833,943.0,3591.8999999999996,4398.599999999999,8080.880000000009
checkoutservice,7.973333333333334,347104.97784280934,286549.7777777778,610192.0,788597.4000000001,2193285.1199999996
currencyservice,98.02,354.9744609943549,177.91843317972348,623.3996068455139,1003.107142857142,2389.5324999999966
emailservice,7.03,467.14177335229965,224.7777777777778,1149.8000000000004,1693.7499999999984,3213.4699999999757
frontend,103.17,185348.27081515946,151855.34019510582,371264.4067542215,494632.84334150306,1546632.4956190449
paymentservice,7.003333333333333,793.8553069966682,540.7777777777778,1557.4,2147.699999999999,3720.9399999999987
productcatalogservice,209.47666666666666,0.9099661060102159,0.0,1.0,1.0,3.0
recommendationservice,73.25666666666666,22462.60071893343,7340.55839100346,75549.85052631579,84546.67399014778,99633.51777777777
redis
shippingservice,26.98,568.2078082530269,158.2222222222222,1405.1877551020414,2470.426666666666,5996.084999999988
get,0.9766666666666667,1678.8873720136519,1036.0,3973.9999999999977,5046.6999999999925,8243.05
set,0.75,1272.568888888889,897.0,2803.0,3703.5,5505.5
total,100.14,266.53ms,204.41ms,503.04ms,1.56s
