service,rps,avg,0.50,0.90,0.95,0.99
adservice,36.56333333333333,16.272859877837544,4.933333333333334,19.0,25.224175824175763,59.62444444444433
cartservice,1.7333333333333334,1279.0461538461539,624.0,2628.5,3868.0,8263.499999999989
checkoutservice,7.983333333333333,152927.71732776618,99751.55555555556,284081.5,320703.25,1499069.3000000003
currencyservice,87.19666666666667,395.7356168049237,174.81012658227849,619.9965277777784,1002.9503523990237,2333.2874285714283
emailservice,7.07,402.997171145686,197.66666666666666,753.4000000000001,1194.699999999999,3318.4599999999973
frontend,102.81,373388.85208961513,361506.96576687676,779407.3472273762,894564.1615679442,1197654.865510204
paymentservice,7.17,674.6048349604835,438.2222222222222,1127.2500000000007,1628.6499999999987,3311.5299999999897
productcatalogservice,282.99,0.9234719719189135,0.0,1.0,2.0,3.0
recommendationservice,73.27666666666667,70174.15798571623,77980.83222703225,190752.64824999997,201642.39599999998,298702.26166666654
redis
shippingservice,26.93,335.81854189874986,92.89583333333333,809.1714285714289,1351.4459999999992,3372.232500000001
get,0.9966666666666667,1625.7458193979933,793.0,3255.6000000000004,4529.800000000003,10211.849999999997
set,0.7366666666666667,809.9819004524887,446.0,1640.4000000000005,2279.499999999999,6253.829999999982
total,100.05,538.97ms,531.46ms,930.30ms,1.43s
