service,rps,avg,0.50,0.90,0.95,0.99
adservice,30.263333333333332,24.99295076550281,2.0,17.0,22.891666666666627,58.10499999999956
cartservice,1.76,2113.8579545454545,1151.0,4745.3,6286.4,10514.80000000001
checkoutservice,7.96,629753.4363484087,509866.5,1287560.8,1495523.9000000001,2001675.38
currencyservice,91.79333333333334,738.7168639697873,181.89098837209298,691.0086384204031,1165.8895833333327,3276.163999999996
emailservice,6.72,516.3472222222222,214.83333333333334,1227.6000000000004,2098.7999999999975,3886.479999999994
frontend,102.91666666666667,303240.255708502,288258.6092458678,603356.8522167488,738885.9313725489,1395185.7666666666
paymentservice,6.973333333333334,834.343690248566,532.1111111111111,1718.3,2580.9999999999973,4382.219999999999
productcatalogservice,282.6766666666667,1.0200110845135195,0.0,1.0,1.265422077921936,3.0
recommendationservice,69.71666666666667,18967.063160411188,5414.52587890625,78298.53739612189,84747.07397959182,93176.94027777774
redis
shippingservice,26.88,686.8715277777778,136.5625,1353.2938775510213,2285.659999999997,5985.689999999993
get,1.0,2165.7933333333335,1400.5,4837.0,6294.0,9537.0
set,0.76,2045.5219298245613,891.5,4024.200000000002,6275.6,10930.98
total,100.11,425.02ms,371.71ms,736.26ms,1.65s
