service,rps,avg,0.50,0.90,0.95,0.99
adservice,27.703333333333333,10.059679942245218,2.0,18.0,25.0,62.972499999999854
cartservice,1.8133333333333332,2177.202205882353,1249.5,4809.300000000001,6350.4,11762.239999999842
checkoutservice,7.943333333333333,789758.2156945027,712187.7777777776,1493911.8750000002,1702492.65,2018085.8200000015
currencyservice,93.78666666666666,431.09582030139325,177.09919028340082,601.3156462585036,991.1218719211804,2484.6218181818153
emailservice,7.07,499.24846770391326,209.0,1197.2000000000007,1920.899999999996,3951.489999999997
frontend,102.85666666666667,226113.58320640374,171122.93158450825,428840.0292857143,609806.7443988263,1493260.9714285715
paymentservice,6.823333333333333,790.0869565217391,509.11111111111114,1691.8,2339.1499999999996,4146.169999999999
productcatalogservice,283.12666666666667,0.8633120629164802,0.0,1.0,1.0,3.0
recommendationservice,73.28,10854.251410116449,4841.967924528301,20223.37666666671,65026.28373205741,78044.13555555556
redis
shippingservice,26.9,558.6154894671623,122.57692307692308,1476.2244897959183,2653.0,6019.675000000003
get,0.9966666666666667,2369.277591973244,1527.0,5120.800000000001,7199.5,13313.749999999956
set,0.8166666666666667,1942.7918367346938,939.0,4401.0,5241.0,11733.200000000032
total,100.14,291.36ms,239.87ms,483.07ms,1.58s
