service,rps,avg,0.50,0.90,0.95,0.99
adservice,29.096666666666668,8.566502463054187,2.0,17.0,23.0,61.85499999999956
cartservice,1.7333333333333334,1347.9442307692307,774.5,2961.5,4059.5,7395.9
checkoutservice,7.96,439634.1030150754,390896.1666666667,802162.9,922944.4999999999,1392920.1400000001
currencyservice,93.43333333333334,383.0889404209775,172.20294117647057,624.388888888889,1026.0333333333333,2530.8796875000025
emailservice,7.05,719.9626477541372,207.0,1255.0,2048.5,7475.199999999968
frontend,102.90666666666667,201458.47337393108,164861.10995085997,407311.5118906064,512358.07484737464,994948.3597575754
paymentservice,6.89,788.3846153846154,502.3333333333333,1482.8,2212.9499999999953,3940.1099999999988
productcatalogservice,209.11666666666667,1.0398661034510241,0.0,1.0,2.0,3.0
recommendationservice,72.89333333333333,19979.64935064935,7082.738754325261,75953.78804195805,85241.67292929292,98843.54496969696
redis
shippingservice,26.906666666666666,579.8430376610505,133.3402777777778,1503.2612244897966,2659.751999999998,6219.419999999996
get,0.9866666666666667,1378.625,699.0,3136.600000000003,4430.199999999999,7396.620000000001
set,0.7466666666666667,1307.4017857142858,935.0,2582.2,3463.099999999994,6964.63999999999
total,100.15,271.77ms,229.12ms,479.23ms,1.31s
