service,rps,avg,0.50,0.90,0.95,0.99
adservice,27.52,10.4515503875969,3.0,18.0,24.0,56.6099999999999
cartservice,1.4133333333333333,1386.9905660377358,742.0,2992.8,3914.3999999999887,10815.219999999985
checkoutservice,7.98,159813.8692564745,118458.0,325755.39999999997,406837.19999999984,518523.36
currencyservice,87.3,319.8453608247423,163.8581081081081,583.930056710775,965.2200980392158,2440.0124999999925
emailservice,7.04,449.8849431818182,203.88888888888889,1028.2999999999995,1652.7999999999984,3520.840000000002
frontend,102.83,272244.0353982301,296085.36913145543,530016.3021840247,611779.8214473685,797208.9569761902
paymentservice,6.863333333333333,598.1529868868382,437.0,1043.6000000000001,1552.6499999999999,2902.190000000001
productcatalogservice,205.06666666666666,1.022074122236671,0.0,1.0,2.0,3.0
recommendationservice,71.81,22626.512695539153,5344.44798951049,84896.59424019608,90537.42892857142,100339.76133333331
redis
shippingservice,26.413333333333334,384.6260726905603,96.5,914.3979591836741,1660.9279999999987,4193.2900000000045
get,1.0,1546.9433333333334,855.5,3121.0,4150.5,13830.5
set,0.41333333333333333,1000.008064516129,488.5,2351.0000000000005,3280.7999999999984,5315.960000000008
total,100.11,422.12ms,401.41ms,694.27ms,975.36ms
