service,rps,avg,0.50,0.90,0.95,0.99
adservice,30.35,10.292147171883581,3.0,17.0,22.0,53.0
cartservice,1.6966666666666668,1401.6836935166993,753.0,3387.4000000000005,5048.449999999999,7436.749999999997
checkoutservice,7.97,304953.3312421581,272602.3333333333,596370.525,697717.7499999999,805812.2400000001
currencyservice,94.88,328.0164418212479,171.0,593.6192489680866,967.9160714285711,2397.434693877553
emailservice,7.0633333333333335,512.5148655025955,216.11111111111111,1155.0,1946.9499999999996,4505.059999999999
frontend,102.76666666666667,139340.70807654882,125569.88124520826,303740.8151340996,361707.14285714284,595348.5600000002
paymentservice,6.786666666666667,822.3423379174852,494.6666666666667,1493.800000000001,2148.0,3909.879999999969
productcatalogservice,208.97,1.0205292625735751,0.0,1.0,1.0,3.0
recommendationservice,73.26666666666667,10405.416469517744,4492.750000000002,22015.62381916329,61130.82888888889,75778.34444444446
redis
shippingservice,26.913333333333334,483.4520683675997,125.41666666666664,1208.8244897959191,2224.079999999998,5015.255000000005
get,1.0033333333333334,1524.7275747508306,762.0,3640.4,5604.699999999999,8367.900000000016
set,0.6933333333333334,1223.625,738.0,2885.3000000000043,3929.0,6850.659999999996
total,100.16,198.58ms,168.32ms,355.84ms,855.55ms
