service,rps,avg,0.50,0.90,0.95,0.99
adservice,33.25333333333333,9.550721732157177,3.0,17.27428571428567,23.0,57.559999999999945
cartservice,1.7566666666666666,2020.3814041745732,948.0,3661.0,4628.15,11290.680000000008
checkoutservice,7.963333333333333,242152.2800334868,205257.66666666666,399181.675,487703.1999999997,1054036.9500000007
currencyservice,93.1,1194.5172574292876,168.42397660818713,613.1904761904761,1131.139880952381,65894.80000000012
emailservice,7.016666666666667,415.06793349168646,205.0,972.0,1446.0,2866.0499999999947
frontend,102.78666666666666,176386.54887144896,140127.77487922707,390493.12996432825,485433.034642857,691955.8189999997
paymentservice,6.8,829.6495098039215,511.1666666666667,1591.5,2271.0,4474.9999999999945
productcatalogservice,357.0566666666667,0.8424806519973487,0.0,1.0,1.0,3.0
recommendationservice,72.62666666666667,12463.231090508536,4608.646193771627,55285.86705882354,67743.12545454543,80494.57333333329
redis
shippingservice,26.933333333333334,430.51522277227724,128.56250000000003,977.5714285714286,1731.3333333333333,4803.999999999993
get,1.0,2322.5133333333333,1287.5,3985.0,5117.0,11876.0
set,0.7566666666666667,1621.0881057268723,713.0,3037.000000000001,3974.549999999999,8441.429999999973
total,100.14,239.33ms,210.18ms,473.60ms,809.47ms
