service,rps,avg,0.50,0.90,0.95,0.99
adservice,27.79,18.869737315581144,2.0,18.0,25.0,62.7224999999994
cartservice,1.7066666666666668,1521.572265625,901.0,3285.500000000001,4390.8,9314.219999999996
checkoutservice,7.94,289696.43828715367,206820.6111111111,598753.9000000001,741691.6000000017,1095080.1999999997
currencyservice,90.60666666666667,304.1286881024207,167.65892857142853,607.9704516279611,982.0140659340652,2269.700408163266
emailservice,7.006666666666667,476.04567078972406,208.0,1020.5999999999999,1829.7999999999997,3991.360000000001
frontend,102.92666666666666,248326.98351577175,257611.55729166666,502077.52116527944,588107.5354385964,844761.3812345715
paymentservice,6.833333333333333,707.1492682926829,474.5,1332.0,1955.0,3971.0
productcatalogservice,209.06,0.8577441882713097,0.0,1.0,2.0,3.0
recommendationservice,73.24666666666667,23653.73700737235,6738.096153846155,83034.13600000003,90318.66049382715,101872.58999999997
redis
shippingservice,26.833333333333332,520.1598757763975,121.55128205128204,1248.7755102040815,2445.2,6003.5
get,0.99,1760.7138047138046,1181.0,3838.0000000000005,4948.999999999993,8661.249999999985
set,0.7166666666666667,1191.2232558139535,562.0,2287.0,3255.25,10407.849999999993
total,100.10,368.71ms,359.17ms,605.70ms,1.25s
