service,rps,avg,0.50,0.90,0.95,0.99
adservice,39.47,10.152436449624187,4.981481481481482,18.0,24.0,54.0
cartservice,1.6966666666666668,1278.2514734774068,620.0,2920.2,4419.849999999997,9159.769999999982
checkoutservice,7.99,234622.19107217356,186366.4444444444,397251.2000000001,507615.1000000001,1635291.6400000001
currencyservice,96.68,516.137636188112,180.63008130081295,602.4821172616208,979.9926247771833,2578.682857142852
emailservice,7.07,469.93022159358793,204.22222222222226,1100.0,1745.3999999999978,3959.449999999996
frontend,102.78333333333333,190982.7408788714,169482.6356336806,412376.0333153639,505611.4318783068,845516.8018518527
paymentservice,7.12,776.4747191011236,515.6666666666666,1493.6000000000004,2153.399999999998,3665.8599999999938
productcatalogservice,205.57333333333332,1.1397879102347905,0.0,1.0,2.0,3.0
recommendationservice,71.54333333333334,17970.954386618832,5125.932517482518,76407.06375000002,84804.0447089947,93964.25722222221
redis
shippingservice,26.506666666666668,362.94969818913484,107.69444444444444,853.5000000000002,1440.371999999999,3781.199999999996
get,0.9866666666666667,1405.7702702702702,727.5,3224.200000000001,4954.299999999992,8720.880000000008
set,0.71,1101.0422535211267,515.0,2068.2000000000025,4234.199999999999,10750.07000000001
total,100.14,275.52ms,219.77ms,556.54ms,975.36ms
