service,rps,avg,0.50,0.90,0.95,0.99
adservice,27.026666666666667,8.199432659102122,2.0,17.0,23.0,55.460000000000036
cartservice,1.44,2162.3263888888887,1486.5,4660.500000000001,6377.899999999999,11106.340000000004
checkoutservice,7.956666666666667,840922.9342270632,716203.5555555555,1596887.625,1813529.1,2193110.6
currencyservice,95.00333333333333,372.07887442545876,188.49715909090904,641.1228260869567,1033.2454052588769,2507.1414615384538
emailservice,7.05,542.6893617021277,214.0,1344.0,2174.75,4747.099999999992
frontend,102.69666666666667,229940.26125482813,169683.1872829861,421624.8607300629,706292.6449999998,1603056.806488095
paymentservice,6.71,782.3934426229508,509.5555555555556,1536.0000000000007,2203.85,4197.729999999997
productcatalogservice,282.12666666666667,0.8416314185117796,0.0,1.0,1.0,3.0
recommendationservice,73.24666666666667,11738.815418221535,4784.046991210277,45753.8660000003,67523.67438016529,79871.94799999996
redis
shippingservice,26.776666666666667,513.805303124611,130.6875,1217.2775510204078,2118.409999999996,6179.017500000002
get,0.9866666666666667,2305.8412162162163,1642.5,4687.500000000002,6295.699999999999,12168.280000000015
set,0.4533333333333333,1849.9705882352941,1103.5,4591.7,6485.5999999999985,7684.899999999965
total,100.16,299.20ms,245.12ms,489.21ms,1.57s
