service,rps,avg,0.50,0.90,0.95,0.99
adservice,27.426666666666666,8.900826446280991,2.0,17.0,23.0,62.86000000000013
cartservice,1.6966666666666668,1417.1414538310412,576.0,2648.000000000001,4043.7,9170.689999999993
checkoutservice,7.966666666666667,162752.58075313809,123165.38888888889,313662.0,390056.0,478483.3999999999
currencyservice,90.73666666666666,338.1193931156093,172.15369305616989,605.9437500000004,967.0450617283938,2235.4138461538487
emailservice,7.056666666666667,503.11242324043457,210.44444444444443,1128.3999999999999,1755.5999999999967,4206.279999999992
frontend,102.78666666666666,237030.06888052926,215339.88352272724,480075.557188329,518179.9315018314,991606.8315359473
paymentservice,6.95,689.4043165467626,464.0,1268.0,1848.5,4077.2500000000023
productcatalogservice,357.0366666666667,0.9614698770434409,0.0,1.0,1.0,3.0
recommendationservice,73.24333333333334,27677.098803076504,7346.765840220387,87464.834,95648.26133333333,117994.2783333334
redis
shippingservice,26.9,489.556009913259,130.30555555555557,1115.1632653061226,2085.44,5366.500000000002
get,1.0066666666666666,1508.109271523179,587.0,3259.8,4618.799999999994,9623.760000000013
set,0.69,1284.425120772947,523.0,2320.000000000001,3157.1999999999957,5874.47
total,100.11,355.13ms,352.77ms,584.19ms,1.19s
