service,rps,avg,0.50,0.90,0.95,0.99
adservice,30.24,10.243716931216932,2.0,19.0,25.0,59.780000000000655
cartservice,1.68,3821.71626984127,875.0,3469.9000000000015,4869.399999999997,9028.999999999969
checkoutservice,7.96,184887.04480737017,120639.16666666667,395538.70000000007,487407.69999999995,1025219.879999976
currencyservice,86.88,509.77624309392263,175.5253164556962,631.5432575757579,1050.7723183391001,2653.7720879120907
emailservice,7.05,373.91536643026006,203.0,800.0,1211.75,2401.049999999998
frontend,102.93666666666667,317660.7586218063,308088.0691865606,622409.1695924767,717043.6693854571,996824.978214285
paymentservice,6.93,677.055796055796,449.1111111111111,1178.6000000000001,1802.1,4120.1600000000035
productcatalogservice,278.68333333333334,0.9549668082052509,0.0,1.0,2.0,3.0
recommendationservice,71.58666666666667,19965.56383870367,5220.030303030303,82846.558,87895.94547619048,95993.19777777784
redis
shippingservice,26.633333333333333,454.84981226533165,121.41666666666667,1059.857142857143,1928.92,5236.40000000002
get,0.99,5606.161616161616,1269.0,4178.800000000001,6088.849999999995,10727.279999999955
set,0.69,1261.425120772947,502.0,2192.0,3345.3999999999996,5818.220000000007
total,100.06,458.65ms,432.89ms,759.81ms,1.41s
