service,rps,avg,0.50,0.90,0.95,0.99
adservice,30.156666666666666,8.171880181275561,2.0,17.930000000000003,23.0,51.89750000000049
cartservice,1.74,2030.6149425287356,998.5,3786.2000000000007,5335.399999999997,12572.719999999928
checkoutservice,7.946666666666666,283309.2105704698,205950.83333333334,615215.85,714145.5999999999,892666.8399999994
currencyservice,86.28,420.2122933086076,174.77037037037033,679.6400000000004,1127.5187959866216,2631.2143030303027
emailservice,7.043333333333333,382.53289162328446,202.0,782.6000000000001,1285.499999999999,2618.409999999979
frontend,102.45666666666666,455128.00279793085,492134.71192865114,897611.7682539682,1002775.0736842103,1302270.7477777777
paymentservice,7.056666666666667,724.03589985829,466.4444444444445,1349.7999999999997,1945.2499999999993,4331.239999999998
productcatalogservice,356.03333333333336,0.8054302031644978,0.0,1.0,1.0,3.0
recommendationservice,73.26666666666667,46809.474385805275,11770.26643598616,101969.4625,110918.4,197051.76
redis
shippingservice,26.903333333333332,449.69396605129475,105.53846153846153,1135.840816326531,1937.7559999999999,4862.785
get,1.0,2288.483333333333,1398.5,4127.0,5887.5,10481.5
set,0.74,1682.144144144144,582.5,2905.3,4243.799999999995,14685.560000000001
total,100.00,669.25ms,654.85ms,1.15s,1.78s
