service,rps,avg,0.50,0.90,0.95,0.99
adservice,35.89333333333333,8.313150074294205,4.0,17.0,22.0,47.0
cartservice,1.6933333333333334,1189.9448818897638,696.5,2567.5999999999995,3422.499999999997,7063.360000000004
checkoutservice,7.946666666666666,250703.73070469798,213708.83333333334,418500.6999999999,504831.7999999995,700928.5999999997
currencyservice,88.25666666666666,1320.233976658987,158.98453301606185,580.280108225108,1051.016519360268,71995.01076190472
emailservice,7.036666666666667,568.033159639981,222.0,1171.4,1930.749999999999,4315.909999999978
frontend,102.72,191361.61000778817,168364.48683298688,416297.04464285716,512606.7462585033,790811.6066666668
paymentservice,6.923333333333333,822.9455946076072,528.8888888888889,1672.1999999999996,2377.4999999999986,4455.560000000001
productcatalogservice,282.73333333333335,1.562579580287668,0.0,1.0,1.0,3.0
recommendationservice,73.29666666666667,14954.87234526354,4844.138392857142,63935.08681286554,76359.819004329,91365.18800000002
redis
shippingservice,26.80666666666667,397.75453867197217,103.77777777777777,942.5163265306124,1615.0559999999987,4132.205
get,1.0,1255.0233333333333,710.0,2614.5,3677.0,7250.5
set,0.6933333333333334,1096.0817307692307,651.5,2502.700000000001,3136.4999999999986,6160.299999999977
total,100.12,265.33ms,243.84ms,492.54ms,978.43ms
