service,rps,avg,0.50,0.90,0.95,0.99
adservice,44.43666666666667,10.503113044782838,8.0,19.381818181818165,25.17678571428568,56.88375000000019
cartservice,1.7366666666666666,1199.0575815738964,635.0,2606.6000000000013,4282.15,7140.959999999992
checkoutservice,7.946666666666666,188922.40520134228,177284.16666666666,390817.05,478321.69999999995,668338.3799999997
currencyservice,95.96666666666667,986.408857242098,183.23388773388774,602.1784722222222,1039.3331752805436,8458.834285713945
emailservice,7.033333333333333,405.518009478673,195.0,880.0,1378.0,3297.2000000000016
frontend,102.64333333333333,347277.09115708113,303915.853515625,805249.7610578168,917483.4028720995,1207532.3485185185
paymentservice,7.16,736.018156424581,488.1111111111111,1425.9,2022.099999999999,3613.06
productcatalogservice,203.66333333333333,0.9838253844065848,0.0,1.0,2.0,3.0
recommendationservice,73.27,72266.16673490743,80158.86944971538,192004.38993006994,201796.1650510204,299889.03208333324
redis
shippingservice,23.676666666666666,305.9359563112821,96.42013888888887,684.4163265306123,1131.0379999999989,3172.4425000000174
get,0.9966666666666667,1257.247491638796,704.0,2722.000000000001,4288.85,6941.879999999999
set,0.74,1120.6846846846847,516.0,2475.6000000000013,4124.999999999989,7628.720000000001
total,100.03,471.02ms,424.96ms,926.21ms,1.63s
