service,rps,avg,0.50,0.90,0.95,0.99
adservice,23.776666666666667,9.790691153792233,2.0,18.0,23.0,61.835000000000036
cartservice,1.59,1889.5618448637317,1024.0,3972.4000000000005,5196.699999999999,8988.16000000002
checkoutservice,7.943333333333333,1145445.1838019304,303847.44444444444,1004487.9250000002,4519938.049999991,20000909.5
currencyservice,90.18,340.95963628298955,194.2863095238095,657.1162484472055,1051.2627450980392,2468.5213333333313
emailservice,6.366666666666666,588.6575916230366,203.16666666666666,1389.5,2408.0,5280.8
frontend,102.84666666666666,252374.08063784274,171234.88025295796,413230.58913043485,511373.32842490834,1113647.3371428568
paymentservice,6.65,751.0771929824562,494.5555555555556,1436.0,2091.5,3886.0499999999993
productcatalogservice,317.3833333333333,0.9692275376778869,0.0,1.0,1.0,2.8744546094300443
recommendationservice,61.72,7742.687513501836,3717.2312722948873,11360.564193548395,50894.058168643,71823.85800000001
redis
shippingservice,24.75,515.1562289562289,139.12396694214874,1322.2087912087914,2199.1099999999997,5430.0
get,0.8933333333333333,1905.5485074626865,1231.0,4151.300000000001,5290.699999999997,9330.56
set,0.6966666666666667,1869.0622009569379,849.0,3794.0,4858.4999999999945,7717.229999999998
total,100.12,883.73ms,267.26ms,776.70ms,15.56s
