service,rps,avg,0.50,0.90,0.95,0.99
adservice,23.173333333333332,18.78682393555811,2.0,19.0,26.0,72.73999999999978
cartservice,1.78,2317.1554307116103,1005.5,3735.4,4950.599999999992,7834.879999999993
checkoutservice,7.966666666666667,285315.8259414226,208045.0,595236.0,693155.0,1821163.2
currencyservice,86.00333333333333,315.02027053214994,172.96703296703294,629.9557359307362,1017.6806184012055,2292.1246153846096
emailservice,7.02,509.81291547958216,207.55555555555554,1183.800000000001,2103.0,4110.76
frontend,102.70666666666666,358447.0300856809,377677.49745605915,701657.0755453384,800365.6455782313,1073176.969705886
paymentservice,6.87,681.0252304706453,466.0,1344.6000000000004,1860.4499999999998,3402.0499999999943
productcatalogservice,352.0733333333333,0.8400806650129707,0.0,1.0,1.0,3.0
recommendationservice,71.63666666666667,18858.53710855707,6010.032242424243,78374.4565,85500.08221343874,95679.47875000001
redis
shippingservice,26.703333333333333,548.7910373236799,125.78125,1441.4571428571448,2533.1579999999994,6172.792500000012
get,0.99,3254.5791245791247,1570.0,4431.2,6005.449999999991,8413.449999999968
set,0.79,1142.409282700422,611.0,2604.0000000000014,3889.049999999995,6341.629999999991
total,100.04,540.50ms,540.67ms,863.23ms,1.58s
