service,rps,avg,0.50,0.90,0.95,0.99
adservice,27.266666666666666,9.722738386308068,2.0,18.0,24.0,67.19999999999982
cartservice,1.81,1825.2523020257827,908.0,3755.0,5141.100000000001,13266.550000000008
checkoutservice,7.956666666666667,560192.6539589443,491074.0,1101727.35,1291098.65,1402464.57
currencyservice,89.46,303.3337059393397,170.0,606.010763394974,993.4891428571422,2434.4072380952352
emailservice,7.053333333333334,539.609640831758,203.33333333333334,1106.7333333333336,1582.8999999999987,3726.560000000005
frontend,102.82,254361.31592426894,258303.59635416666,502099.87824019033,604745.5537414964,1102810.5944047621
paymentservice,6.95,768.6177458033574,510.0,1490.0,2050.25,3967.3500000000017
productcatalogservice,205.32,1.0302617053055394,0.0,1.0,2.0,4.0
recommendationservice,71.69333333333333,16819.6057745955,5236.500594177064,73296.14065268064,81452.66263736262,92316.3163636363
redis
shippingservice,26.38,596.8170331058883,124.97222222222221,1451.328571428572,2519.6879999999983,6454.254999999996
get,0.9933333333333333,2204.808724832215,945.0,4503.299999999998,5812.399999999985,13870.719999999994
set,0.8166666666666667,1363.5877551020408,882.0,3178.0,3816.5,6567.450000000027
total,100.11,374.24ms,354.30ms,585.22ms,1.50s
