service,rps,avg,0.50,0.90,0.95,0.99
adservice,26.66,11.260940235058765,2.0,18.0,24.0,60.00499999999988
cartservice,1.7366666666666666,1763.1535508637237,846.0,3460.2000000000007,5139.85,11142.119999999988
checkoutservice,7.99,306637.6612432207,278516.55555555556,606400.2250000001,704441.1500000001,916923.3700000012
currencyservice,92.44666666666667,305.61934809259395,167.65521903731747,604.9059166763918,982.2503086419752,2337.064062499999
emailservice,7.03,501.8705547652916,204.22222222222226,1059.2000000000016,1913.6499999999985,4481.969999999983
frontend,103.11,203473.74053599715,208111.62955729166,406196.95479242987,490921.6908163264,790203.6313809516
paymentservice,6.873333333333333,732.2967992240543,486.1666666666667,1368.3,2034.3999999999999,3988.519999999993
productcatalogservice,279.02666666666664,0.8082381612271229,0.0,1.0,1.0,3.0
recommendationservice,70.95333333333333,12402.270224560743,4588.476185660837,57996.67947860968,72945.0474489796,84798.12799999997
redis
shippingservice,26.63,496.53310802353235,100.53125,1119.1918367346946,2125.597999999998,5598.029999999976
get,0.99,2092.3535353535353,1051.0,4350.000000000002,5810.449999999988,10747.609999999982
set,0.7466666666666667,1326.669642857143,667.5,2889.0999999999995,3826.5999999999967,12218.95999999997
total,100.14,305.09ms,295.42ms,503.55ms,1.18s
