service,rps,avg,0.50,0.90,0.95,0.99
adservice,28.036666666666665,11.595410771608607,3.0,18.812244897959204,25.0,60.64999999999903
cartservice,1.68,1581.0337301587301,965.0,3503.7000000000016,4836.499999999996,8232.999999999995
checkoutservice,7.976666666666667,171283.656080234,125268.33333333333,320003.9500000001,407464.29999999993,890323.67
currencyservice,86.09666666666666,692.9346083859228,176.30476190476196,638.887552447553,1054.2429999999995,3218.1261666666614
emailservice,7.0633333333333335,435.5620575743275,216.66666666666666,880.0000000000007,1414.3999999999996,2821.0299999999993
frontend,102.94,310076.81154070335,305675.68125,615905.1727023319,712370.2587218044,919602.1452121227
paymentservice,6.913333333333333,675.8760848601736,459.8333333333333,1209.4000000000005,1738.0,3472.91999999999
productcatalogservice,203.90666666666667,1.039756751454914,0.0,1.0,2.0,3.0
recommendationservice,70.59666666666666,18855.771282874546,5227.524294354839,80999.01052631582,87061.25612244898,94697.12458333331
redis
shippingservice,26.386666666666667,513.5312026275897,119.27777777777779,1119.6408163265314,2047.2399999999986,5703.520000000002
get,0.9766666666666667,2045.4368600682594,1449.0,4435.5999999999985,5353.949999999995,8523.779999999999
set,0.7033333333333334,936.1516587677725,475.0,2228.6,3156.3999999999996,5724.859999999997
total,100.15,453.45ms,427.01ms,747.01ms,1.44s
