service,rps,avg,0.50,0.90,0.95,0.99
adservice,27.446666666666665,31.585256254554288,2.0,19.0,25.0,67.0
cartservice,1.7466666666666666,1946.1469465648854,1130.0,4216.4000000000015,5491.599999999997,9961.459999999995
checkoutservice,7.966666666666667,448619.65146443516,397778.6666666667,898793.5,1010343.0,1285808.5999999999
currencyservice,92.45,439.23973318911123,183.81262327416175,711.5116666666668,1151.8676767676768,2877.8584615384652
emailservice,7.056666666666667,475.98299480396787,200.66666666666666,1098.7999999999993,1838.1499999999985,4114.159999999996
frontend,102.70333333333333,331416.4668787122,313617.2498298625,617620.9390199636,716859.1736263734,1099919.0116468254
paymentservice,6.98,791.448424068768,494.6111111111111,1533.1000000000001,2319.6,4588.439999999999
productcatalogservice,357.1566666666667,0.8001530607483177,0.0,1.0,1.0,3.0
recommendationservice,73.01666666666667,31702.080894772884,7729.922577854672,91797.58650472335,97926.61190476191,175115.0125
redis
shippingservice,26.996666666666666,527.0250648228176,124.46527777777777,1303.5918367346947,2396.3159999999966,6053.720000000005
get,1.0,2170.62,1487.0,4594.5,6099.0,10613.0
set,0.7466666666666667,1645.513392857143,753.0,3410.1,4386.9,8841.319999999992
total,100.11,484.03ms,470.02ms,785.41ms,1.59s
