service,rps,avg,0.50,0.75,0.90,0.99
adservice,31.946666666666665,9.73174040066778,2.0,12.0,18.60000000000003,61.0
cartservice,1.7733333333333334,2183.2556390977443,1011.5,1924.5,3386.3,17484.139999998675
checkoutservice,7.973333333333334,483384.2596153846,393723.2222222222,695960.8888888889,1093391.9000000001,1595639.4599999993
currencyservice,88.94333333333333,429.3995427800472,183.75727190605235,358.9878547378547,721.6367965367967,2718.7541666666575
emailservice,7.023333333333333,455.2311343141908,203.0,401.625,987.5999999999999,3663.6799999999876
frontend,102.81333333333333,428743.4286409026,408917.21666051436,620288.5879870129,816746.6252452831,1473232.8649382733
paymentservice,7.043333333333333,824.4543303360151,497.0,834.75,1670.0,4651.019999999984
productcatalogservice,351.71666666666664,1.0442685874046345,0.0,1.0,1.0,3.0
recommendationservice,71.35666666666667,58383.22553370393,17046.286501377417,95653.27525974027,123978.2049999999,284507.34972222225
redis
shippingservice,26.706666666666667,464.650149775337,108.95833333333333,414.40999999999985,1068.1959183673473,4880.210000000001
get,0.9866666666666667,2256.4054054054054,1094.5,1958.0,3327.400000000003,27014.42000000054
set,0.7866666666666666,2091.508474576271,795.0,1851.0,3451.9,18721.8199999991
total,99.98,614.75ms,566.27ms,774.66ms,980.99ms,1.84s
