service,rps,avg,0.50,0.75,0.90,0.99
adservice,30.373333333333335,8.585930640913082,2.0,11.0,18.0,60.9399999999996
cartservice,1.8166666666666667,1634.9009174311927,1030.0,2071.25,3647.0,8659.049999999977
checkoutservice,7.973333333333334,483777.3787625418,400431.22222222225,695310.0000000001,1009766.1000000001,1498801.0
currencyservice,89.0,456.35591760299627,187.41494288360602,361.98745519713253,717.3388663967611,2801.998076923077
emailservice,7.03,421.0218112849692,206.0,398.75,953.0000000000007,2956.459999999999
frontend,102.83666666666667,427294.54101974005,411655.6854928018,624041.9389789122,818157.7994629156,1392810.2976562495
paymentservice,7.123333333333333,763.3916705662143,489.5555555555556,787.5625,1500.5999999999997,4259.430000000001
productcatalogservice,356.59,1.0545257391775802,0.0,1.0,1.0,3.0
recommendationservice,73.28666666666666,61371.932093150186,20394.159740259744,97532.42091836734,179469.09100000001,287036.77381818177
redis
shippingservice,26.913333333333334,476.4634629675502,122.24999999999999,434.12,1142.4122448979597,5016.095000000007
get,1.0,1752.5433333333333,1166.0,2316.0,3766.0,9050.0
set,0.8166666666666667,1490.8489795918367,840.0,1809.5,3163.0,8177.400000000012
total,100.01,581.76ms,544.26ms,747.52ms,947.20ms,1.74s
