service,rps,avg,0.50,0.75,0.90,0.99
adservice,32.04666666666667,9.986686082795922,3.0,13.0,19.0,54.43000000000029
cartservice,1.8,1875.3944444444444,968.5,2127.5,3996.5,10007.600000000015
checkoutservice,7.97,462845.83312421583,331454.3333333333,685860.0833333334,1014943.6500000001,1491876.020000001
currencyservice,87.74666666666667,448.14503874791063,188.15853658536585,361.4749793217535,741.4625668449203,2921.2301098900984
emailservice,7.0633333333333335,433.5101462954224,213.7777777777778,415.625,941.0,3229.979999999997
frontend,102.63666666666667,433098.55139488814,412690.21465890424,649569.3738834336,817234.2153061224,1390216.2708076923
paymentservice,7.1866666666666665,839.9568645640074,530.2777777777777,883.75,1518.8000000000002,4279.900000000007
productcatalogservice,356.37,1.0508086165128003,0.0,1.0,1.0,3.0
recommendationservice,73.03666666666666,59710.133129478345,19142.952586594693,96406.35133477632,171226.58779411775,285535.78666666656
redis
shippingservice,26.846666666666668,478.8397069778992,123.69230769230768,430.71999999999997,1166.1959183673473,5140.130000000001
get,0.9966666666666667,2173.458193979933,1140.0,2489.25,4485.000000000002,10989.169999999995
set,0.8033333333333333,1505.597510373444,845.0,1659.25,3697.8000000000006,9505.2
total,99.98,619.84ms,562.17ms,773.12ms,967.17ms,1.96s
