service,rps,avg,0.50,0.75,0.90,0.99
adservice,31.526666666666667,7.862973144427998,2.0,11.0,17.0,54.30666666666669
cartservice,1.7833333333333334,1839.2205607476635,913.0,2038.5,3807.0,9778.349999999982
checkoutservice,7.923333333333333,474211.68153134204,400904.88888888893,683353.4166666666,990046.2000000001,1482354.7600000002
currencyservice,92.25666666666666,447.5024388481411,195.70813953488368,374.13131313131316,761.9272727272725,2926.119333333329
emailservice,7.01,480.4755111745126,216.7777777777778,416.25,984.2,3280.199999999968
frontend,102.45666666666666,399389.9858476754,405100.53559027775,605538.5617192148,797752.5111344538,1295651.3654687502
paymentservice,7.073333333333333,875.9203581526862,539.8333333333334,965.125,1745.6666666666667,4720.440000000015
productcatalogservice,355.8933333333333,1.2465907387981419,0.0,1.0,1.0,3.0
recommendationservice,72.99666666666667,60768.33056303941,20718.428605634923,96894.03596908445,174697.92430976438,285975.2966666665
redis
shippingservice,26.773333333333333,478.5048555776892,135.79861111111111,449.3,1149.4285714285718,4751.000000000007
get,1.0033333333333334,2087.770764119601,903.0,2131.0,4018.0000000000023,11454.63000000002
set,0.78,1519.5042735042734,963.5,1952.0,3464.599999999999,6886.959999999997
total,100.05,559.05ms,516.09ms,711.68ms,897.02ms,1.73s
