service,rps,avg,0.50,0.75,0.90,0.99
adservice,31.6,10.612447257383966,3.0,12.0,18.375,67.60000000000036
cartservice,1.7966666666666666,1566.3358070500929,930.0,1958.5,3805.400000000002,7382.390000000001
checkoutservice,7.963333333333333,486232.09250732523,322405.77777777775,619735.1666666666,1095720.375,1984825.44
currencyservice,87.75666666666666,422.49238424431195,179.99803278688523,357.47801906779654,726.567747035573,2801.5505454545437
emailservice,7.053333333333334,502.93241965973533,214.33333333333334,442.0,1088.8000000000002,4744.560000000049
frontend,102.64333333333333,438668.4236677167,412802.3284725269,659381.3325401547,820473.8942997889,1513902.0581632652
paymentservice,7.1033333333333335,810.0661661191929,518.0,879.4375,1629.8750000000005,4490.250000000015
productcatalogservice,356.0133333333333,1.0437811317928167,0.0,1.0,1.0,3.0
recommendationservice,73.21666666666667,62477.710266332804,52057.26625950927,97699.68965517242,178830.8669683258,284530.35277777765
redis
shippingservice,26.87,465.6024066492991,136.06944444444443,459.325,1154.9591836734705,4522.287500000007
get,0.99,1738.3501683501684,1162.0,2245.75,4277.8,7551.079999999994
set,0.8066666666666666,1355.2272727272727,721.5,1625.0,3440.1000000000004,6893.2399999999925
total,100.05,622.24ms,564.22ms,782.85ms,1.03s,1.86s
