service,rps,avg,0.50,0.75,0.90,0.99
adservice,31.366666666666667,11.193836344314558,3.0,12.03125,19.0,63.0
cartservice,1.7833333333333334,2390.8691588785045,1183.0,2303.75,4507.0,12008.249999999975
checkoutservice,7.9366666666666665,500190.5774884502,393693.88888888893,697663.25,1079744.3750000002,2194118.9300000006
currencyservice,86.82,424.9124241726177,180.74623287671236,351.8568115942029,717.014285714286,2712.250833333339
emailservice,7.033333333333333,445.31469194312797,207.2777777777778,408.75,994.0,3176.200000000001
frontend,102.73333333333333,431960.24581440625,411790.25416666665,646957.5764227643,816936.745359037,1503315.8799999997
paymentservice,7.206666666666667,835.1096207215542,516.2777777777778,885.75,1706.2,4951.0
productcatalogservice,348.91333333333336,1.0277241721917572,0.0,1.0,1.0,3.0
recommendationservice,71.15666666666667,62765.96917599663,27539.47495798319,98453.25544951101,180485.8155357143,287283.0505555554
redis
shippingservice,26.363333333333333,540.4159817928942,124.90625,482.225,1304.50612244898,6356.462499999988
get,0.9833333333333333,2936.08813559322,1346.0,2479.75,4788.0,13898.250000000044
set,0.8,1720.7041666666667,850.0,2017.0,4429.5,11840.099999999993
total,99.98,607.14ms,546.30ms,771.07ms,952.83ms,1.86s
