service,rps,avg,0.50,0.75,0.90,0.99
adservice,31.733333333333334,18.050525210084032,2.0,12.0,18.0,57.899999999999636
cartservice,1.7266666666666666,2283.088803088803,1191.5,2411.0,3809.9999999999995,11094.560000000074
checkoutservice,7.933333333333334,481258.43529411766,396139.94444444444,675849.0,1002178.0,1558068.7999999886
currencyservice,86.12666666666667,457.2322935211704,184.87,354.0867895545314,710.2404053612293,2770.338857142851
emailservice,6.996666666666667,438.91757979990473,206.0,407.5625,1014.4000000000046,3215.4799999999886
frontend,102.48333333333333,409111.35342332086,406942.6732420091,612877.1731250001,807637.880304209,1300059.8185185185
paymentservice,7.07,827.9330504479019,513.0,843.6875,1614.4000000000015,4199.829999999999
productcatalogservice,346.0833333333333,0.801011317120154,0.0,1.0,1.0,3.0
recommendationservice,69.56666666666666,62273.29103977,28163.96551724138,98225.28095238096,177264.4459833795,288881.3888888888
redis
shippingservice,26.243333333333332,467.64803759685,123.86458333333333,443.9575,1212.9755102040815,4857.997499999984
get,0.9833333333333333,2141.35593220339,1345.0,2555.25,3782.0,8775.600000000013
set,0.7433333333333333,2470.5829596412555,945.0,2143.5,3831.600000000001,54323.14000000025
total,99.94,583.54ms,552.45ms,754.69ms,945.66ms,1.75s
