service,rps,avg,0.50,0.75,0.90,0.99
adservice,30.703333333333333,19.065248072956248,3.0,12.0,18.0,54.94499999999971
cartservice,1.78,2174.6779026217228,1225.0,2636.0,4569.3,11312.719999999936
checkoutservice,7.95,503544.5534591195,397238.3333333333,689730.4444444444,1100265.125,1866538.1500000074
currencyservice,92.85666666666667,453.2461140826363,193.21639251276233,377.9136842321774,759.5613905325442,2850.365510204084
emailservice,7.036666666666667,484.68356229275224,211.0,449.625,1163.6000000000004,3660.939999999994
frontend,102.75,410725.3476723439,406532.8570659971,607370.3182886975,799015.3693023254,1394589.326190476
paymentservice,7.116666666666666,813.7770491803278,532.5555555555555,902.5625,1565.0,4171.800000000008
productcatalogservice,355.50333333333333,1.2823977271661775,0.0,1.0,1.0,3.0
recommendationservice,73.27666666666667,57857.99381340126,17200.412215724496,96317.54008922116,117568.79522556394,258776.0002777708
redis
shippingservice,26.88,649.2230902777778,148.7361111111111,504.32,1385.3979591836742,7371.439999999989
get,1.0033333333333334,2624.3255813953488,1611.0,3253.25,5182.800000000001,13181.510000000004
set,0.7766666666666666,1593.8025751072962,876.0,1982.25,3453.400000000001,10820.529999999999
total,100.01,579.76ms,565.25ms,767.49ms,908.29ms,1.79s
