service,rps,avg,0.50,0.75,0.90,0.99
adservice,28.573333333333334,9.19447036864209,2.0,12.0,19.0,65.96000000000049
cartservice,1.6433333333333333,2678.5172413793102,1180.0,2396.5,4498.0,12675.349999999995
checkoutservice,7.463333333333333,541275.4408217955,395681.3333333333,694810.0833333334,1015710.0500000002,2022270.3500000003
currencyservice,85.44666666666667,426.94230319107436,188.93876518218624,365.4910245034468,745.2289256198353,2769.572307692307
emailservice,7.02,692.3855650522318,221.5,458.125,1096.7000000000003,5140.160000000014
frontend,99.98,480999.27348803094,408395.6666835188,691073.3607581606,896619.5670918367,1994064.6162962976
paymentservice,6.6433333333333335,841.0556949322629,523.8888888888889,919.5,1725.2,4493.619999999995
productcatalogservice,322.69,1.209499313066204,0.0,1.0,1.0,3.0
recommendationservice,62.96666666666667,58149.003599788244,17023.571825037707,96318.5400386847,121623.22664359861,280796.6479999997
redis
shippingservice,24.303333333333335,556.8376080098752,132.58677685950414,488.84259259259255,1336.8583333333343,6322.765000000001
get,0.89,2723.112359550562,1552.0,3016.0,5069.800000000001,12871.649999999987
set,0.7533333333333333,2625.83185840708,742.0,1632.0,3156.8,32249.04000000078
total,97.25,670.56ms,586.24ms,855.04ms,1.27s,2.20s
