service,rps,avg,0.50,0.75,0.90,0.99
adservice,32.55,10.839016897081413,3.0,12.0,18.0,55.566666666666904
cartservice,1.7433333333333334,1838.19120458891,1082.0,2124.5,3550.2,9469.469999999976
checkoutservice,7.99,526822.8039215687,412292.3333333333,707946.8333333334,1107638.1250000005,1858249.5900000134
currencyservice,87.47,468.29975991768606,186.57737627651213,365.0147754137115,743.1257894736843,3004.564047619048
emailservice,7.036666666666667,518.0937944102321,211.88888888888889,438.6875,1197.4,4798.03999999997
frontend,102.83,429156.96797302994,410879.334437751,647598.2847056667,817616.2149821641,1396767.3591153843
paymentservice,7.046666666666667,831.484389782403,517.5555555555555,863.0,1563.3000000000004,4390.72
productcatalogservice,348.83666666666664,1.035737833369963,0.0,1.0,1.0,3.0
recommendationservice,70.63666666666667,60952.792978151105,24795.810226851383,97370.20535714287,174590.50740037957,283512.5681818182
redis
shippingservice,26.416666666666668,555.3178548895899,127.21180555555556,467.825,1328.7142857142858,6208.5625
get,0.9833333333333333,2198.2101694915254,1229.0,2353.75,4077.0,14030.550000000032
set,0.76,1372.377192982456,880.5,1909.0,3201.500000000001,5976.879999999999
total,99.95,620.72ms,576.00ms,782.34ms,979.46ms,1.85s
