service,rps,avg,0.50,0.75,0.90,0.99
adservice,32.92666666666667,15.650334075723832,3.0,12.52662721893491,19.0,56.66933333333303
cartservice,1.8166666666666667,2070.719266055046,1018.0,2130.5,3894.0,10690.99999999999
checkoutservice,7.993333333333333,452950.18098415347,322599.6666666667,607340.3333333334,1080911.4500000002,1410050.6
currencyservice,90.07,448.4517967506754,188.1931818181818,360.41087278106505,735.3045454545456,2774.0324285714332
emailservice,7.083333333333333,431.33270588235297,207.44444444444443,391.875,958.6666666666666,3374.0
frontend,103.01,428301.7690839077,413071.67526881717,625045.5733176608,811918.6577883471,1307043.06253268
paymentservice,7.173333333333333,841.9172862453531,527.7222222222223,909.0,1695.7999999999997,4643.4400000000005
productcatalogservice,356.69,0.8826805722990084,0.0,1.0,1.0,3.0
recommendationservice,73.26,61801.984393484396,23627.15715238544,97371.84869809994,179001.9960784314,287959.2608000001
redis
shippingservice,27.03,503.0006165988408,123.07291666666667,467.6424999999999,1273.7877551020415,5087.737499999998
get,1.0066666666666666,2333.245033112583,1326.5,2452.0,4448.0,11735.400000000032
set,0.81,1744.4526748971193,700.0,1507.5,3276.4000000000015,7749.569999999981
total,100.02,595.83ms,560.13ms,760.83ms,954.37ms,1.76s
