service,rps,avg,0.50,0.75,0.90,0.99
adservice,31.796666666666667,10.310829227382325,3.0,13.0,19.0,61.152500000000146
cartservice,1.8333333333333333,2005.8454545454545,1096.0,2457.0,4016.5,7408.0
checkoutservice,7.9366666666666665,459204.8240235195,389233.77777777775,614462.75,1003322.575,1404819.56
currencyservice,86.91333333333333,456.5111605430697,177.7155172413793,345.4771057094403,715.1953623188409,2757.339047619043
emailservice,7.03,429.04362256993835,202.0,390.4375,941.6000000000008,3443.8599999999933
frontend,102.67666666666666,423508.13307145407,412982.67848816357,619955.9235659441,809876.4579206638,1302333.5845185185
paymentservice,7.16,854.834729981378,528.1666666666667,925.0,1768.6000000000001,4344.02
productcatalogservice,356.33,0.9315615674608743,0.0,1.0,1.0,3.0
recommendationservice,73.21666666666667,58547.23915319827,17845.484932040996,96073.23758264797,121508.92749999999,283408.96249999985
redis
shippingservice,26.796666666666667,471.4224406020649,124.73958333333333,437.7681818181818,1201.5714285714291,4794.664999999992
get,1.0,2319.2466666666664,1412.0,3008.0,4774.0,9576.5
set,0.8333333333333334,1629.764,823.0,1914.0,3100.5,6565.0
total,100.04,583.98ms,543.23ms,743.93ms,927.74ms,1.73s
