service,rps,avg,0.50,0.75,0.90,0.99
adservice,26.126666666666665,20.57182954835417,3.0,13.0,20.0,68.58499999999981
cartservice,1.6133333333333333,2205.0785123966944,1217.0,2594.5,4548.300000000001,11464.979999999901
checkoutservice,7.93,1375594.6406052962,403555.0,751165.8333333334,1307130.45,20001124.130000003
currencyservice,80.91333333333333,463.56134135288784,180.23351351351351,347.35422555115883,729.2302164502171,2795.819999999996
emailservice,6.626666666666667,440.6151911468813,211.33333333333334,407.5,963.1000000000001,3486.4999999999973
frontend,102.76,445242.0547878552,343512.93333333335,609707.1151100536,810747.2960761,1498614.4514285722
paymentservice,6.776666666666666,865.016232169208,519.0,841.875,1604.0000000000002,4996.530000000001
productcatalogservice,311.56666666666666,1.0969508933347598,0.0,1.0,1.0,3.0
recommendationservice,56.73,59869.4063693519,20247.167159763314,96830.35006019952,166442.8200265253,285006.2300000002
redis
shippingservice,24.293333333333333,499.4172612513721,131.3553719008264,441.3333333333333,1149.2999999999997,6192.7799999999925
get,0.9,2543.9814814814813,1597.5,3191.0,5052.0,11768.400000000041
set,0.7133333333333334,1777.4906542056074,799.0,1612.0,3345.7999999999993,13583.15999999983
total,99.95,1.38s,557.05ms,827.90ms,1.53s,18.02s
