service,rps,avg,0.50,0.75,0.90,0.99
adservice,33.14666666666667,11.306717618664521,3.0,13.0,19.0,67.44399999999963
cartservice,1.7666666666666666,2544.6,1221.5,2197.0,4030.0,37915.200000000004
checkoutservice,7.963333333333333,477021.3009627459,322665.55555555556,696202.5833333334,1093178.575,1720678.400000001
currencyservice,88.71,443.8460526810206,183.0876711364516,350.0558908045977,730.2133694390717,2828.073571428566
emailservice,7.046666666666667,506.4039735099338,210.83333333333334,443.25,1159.0,4348.240000000011
frontend,102.85,437916.13592610596,415056.8091145834,678356.1230598668,817171.0068681319,1401658.8180555555
paymentservice,7.18,887.0645311049211,528.8333333333334,929.875,1861.9000000000005,4388.84
productcatalogservice,356.18666666666667,0.9070056899004267,0.0,1.0,1.0,3.0
recommendationservice,73.10333333333334,60184.60982171356,25624.98181818182,96933.44024970273,120670.52850000013,276593.0599999998
redis
shippingservice,26.876666666666665,469.27942453181197,128.98263888888889,459.0675,1199.7183673469387,4635.214999999998
get,0.9966666666666667,2640.086956521739,1359.0,2472.5,4413.000000000002,25187.559999999765
set,0.77,2421.004329004329,938.0,1923.75,3397.800000000001,46170.9199999999
total,100.00,611.17ms,566.27ms,771.58ms,966.14ms,1.84s
