service,rps,avg,0.50,0.75,0.90,0.99
adservice,31.37,25.587078950164702,3.0,11.0,18.0,63.94499999999971
cartservice,1.82,1902.415750915751,1013.5,2028.0,3584.800000000001,9317.519999999904
checkoutservice,7.953333333333333,426802.82145850797,312915.6111111111,599238.6666666666,909749.5,1400286.0799999998
currencyservice,92.01,452.99123283701044,187.4817567567567,360.5937011884549,730.1127922077924,2848.715625000006
emailservice,7.046666666666667,392.49432355723746,204.0,370.25,821.4000000000005,2681.36
frontend,102.89666666666666,394650.49723023095,404505.0403614457,603456.8777517197,790464.6311533889,1297454.0070000004
paymentservice,7.213333333333333,800.8632162661737,514.6111111111112,875.0,1509.7000000000019,4557.480000000015
productcatalogservice,357.1666666666667,1.1223798413439103,0.0,1.0,1.0,3.0
recommendationservice,73.17666666666666,61893.295267161666,26494.529411764706,97315.96462544591,175891.82125000004,288734.70138888893
redis
shippingservice,26.873333333333335,489.87608533862567,125.83333333333333,431.43500000000006,1145.087755102041,5437.605000000003
get,1.0,2573.1833333333334,1406.0,2503.0,4256.5,13530.0
set,0.82,1084.4065040650407,564.0,1264.0,2616.100000000001,6151.759999999999
total,100.22,553.76ms,513.79ms,708.61ms,897.53ms,1.72s
