service,rps,avg,0.50,0.75,0.90,0.99
adservice,27.163333333333334,10.818996195852252,3.0,13.0,19.0,65.75500000000011
cartservice,1.6,3475.772916666667,1246.5,2630.0,4538.5,10455.899999999994
checkoutservice,7.966666666666667,1376919.0251046026,497043.9444444445,916646.6666666666,1794261.5,20000687.4
currencyservice,83.74333333333334,450.40238028897824,189.92174515235456,363.5091783216783,747.166315789474,2938.678571428573
emailservice,6.7,785.9845771144279,209.7222222222222,427.625,1067.5,5833.00000000006
frontend,102.91333333333333,450020.2742113105,352020.88766692847,610341.7524696214,815445.999881094,1912854.4139259236
paymentservice,6.986666666666666,903.8306297709923,552.1111111111112,975.5,1885.8000000000002,4908.9599999999955
productcatalogservice,311.29,0.9704027327144035,0.0,1.0,1.0,3.0
recommendationservice,58.13666666666666,59008.504844905685,18579.04917378917,96903.64987789988,168414.51948051943,277998.10000000003
redis
shippingservice,24.57,522.4377967711301,131.63636363636363,464.4925,1266.3750000000007,5368.029999999998
get,0.8833333333333333,4917.807547169811,1708.0,3344.75,5485.0,14792.950000000114
set,0.7166666666666667,1698.3813953488373,776.0,1788.25,3390.0,7428.1499999999805
total,99.95,1.17s,563.20ms,847.36ms,1.74s,14.63s
