service,rps,avg,0.50,0.75,0.90,0.99
adservice,31.846666666666668,10.598702114297677,3.0,12.0,19.0,57.36499999999978
cartservice,1.8366666666666667,1742.4392014519055,945.0,1875.5,3957.0000000000005,8861.950000000008
checkoutservice,7.993333333333333,449099.14261884906,318231.55555555556,612079.0,991182.9500000002,1397122.6800000002
currencyservice,87.05333333333333,434.6674069535917,172.8804713804714,337.9802898550725,667.3734848484852,2688.24625
emailservice,7.05,473.5229314420804,206.0,403.25,1117.0,4332.04999999999
frontend,102.73,411613.8503845031,408784.41809552966,611167.3212373587,806062.3557669441,1209350.2257692309
paymentservice,7.243333333333333,882.1983433041878,528.3333333333334,899.25,1679.2500000000005,5584.309999999994
productcatalogservice,356.62333333333333,0.8500191612065017,0.0,1.0,1.0,3.0
recommendationservice,73.26666666666667,60754.86424021838,32427.695650971054,97206.0610545791,126013.7206742346,283882.93333333347
redis
shippingservice,26.95,479.85108225108223,120.27430555555556,442.7375,1193.142857142857,5277.474999999991
get,1.0033333333333334,2077.0,1059.0,2246.75,4598.0,10773.410000000005
set,0.8333333333333334,1339.628,818.5,1559.0,2783.0,7231.0
total,100.03,590.46ms,563.20ms,759.29ms,948.73ms,1.76s
