service,rps,avg,0.50,0.75,0.90,0.99
adservice,30.83,28.74408044112877,3.0,12.0,19.0,63.33666666666674
cartservice,1.7533333333333334,2671.7205323193916,1168.0,2441.0,4905.0,15508.440000000075
checkoutservice,7.943333333333333,627113.2668904742,396270.44444444444,709844.0555555556,1186669.2000000007,7606897.23
currencyservice,87.81,423.9493983221349,179.4709459459459,351.79341524252544,724.2204092071613,2847.248809523808
emailservice,7.006666666666667,462.1008563273073,215.22222222222226,446.5,1038.0,3506.7200000000003
frontend,102.68333333333334,431712.7943515663,405342.0258865248,616442.8715050566,814422.6337839484,1482619.570329671
paymentservice,7.04,802.1780303030303,511.5,889.75,1589.3,3777.5200000000004
productcatalogservice,345.0133333333333,1.0014685422785592,0.0,1.0,1.0,3.0
recommendationservice,70.72,60829.42750754148,20242.432098765425,97774.78571428571,175416.8221052632,287051.02
redis
shippingservice,26.226666666666667,467.1413319776309,128.38194444444443,453.19999999999993,1152.9142857142854,4700.139999999992
get,0.98,3162.3673469387754,1381.0,2933.0,5038.000000000003,51158.60000000016
set,0.7733333333333333,2049.9525862068967,768.5,1948.5,4281.4000000000015,12768.720000000074
total,100.07,674.79ms,575.49ms,787.97ms,1.08s,3.34s
