service,rps,avg,0.50,0.75,0.90,0.99
adservice,32.61,16.01451497495656,2.0,11.0,17.0,54.29250000000002
cartservice,1.8333333333333333,1896.9981818181818,1130.5,2181.0,4247.5,8692.0
checkoutservice,7.99,461296.008343763,380963.6666666667,625541.75,1008032.7750000001,1543144.7000000118
currencyservice,89.04666666666667,459.46484989144267,186.7987804878049,361.57384672619037,710.7004109372533,2799.089428571432
emailservice,7.076666666666667,486.63353744700896,209.0,436.1875,1083.5333333333335,4413.16
frontend,102.99666666666667,430545.9543998188,412530.228006426,626968.6306547619,817071.8300458163,1393391.184166666
paymentservice,7.23,805.5739972337483,513.0,853.4375,1590.8750000000005,4166.979999999997
productcatalogservice,357.36,1.043420267144243,0.0,1.0,1.0,3.0
recommendationservice,73.24666666666667,62171.54714662783,21027.63214285715,98055.97978596906,182072.00800000003,288370.12319999986
redis
shippingservice,26.94333333333333,464.9075838178894,136.6597222222222,452.8625,1111.5102040816323,4748.392500000002
get,1.0,1938.7566666666667,1401.5,2490.0,4461.5,8496.0
set,0.8333333333333334,1846.888,859.5,1829.0,3871.0,13202.0
total,100.18,609.47ms,563.71ms,766.46ms,968.70ms,1.86s
