service,rps,avg,0.50,0.75,0.90,0.99
adservice,31.856666666666666,9.451710787904155,3.0,12.011666666666667,19.0,63.10750000000007
cartservice,1.7833333333333334,5479.302803738317,1175.0,2437.75,4450.0,10326.249999999985
checkoutservice,7.956666666666667,483781.01214914117,385534.88888888893,693279.5833333334,1090853.8250000002,1703534.5100000002
currencyservice,86.75666666666666,456.63495600722325,177.9039501039501,350.7191811909949,728.4557735085943,2865.3814285714275
emailservice,7.003333333333333,478.9314612089481,217.44444444444443,430.375,1040.2000000000007,3768.3299999999745
frontend,102.74666666666667,431345.63252660265,411595.5069596693,654641.4359843547,817626.648025974,1421772.8877551013
paymentservice,7.12,787.314606741573,512.4999999999999,817.5,1548.3000000000002,4260.19999999999
productcatalogservice,349.5366666666667,1.0049970913876465,0.0,1.0,1.0,3.0
recommendationservice,70.24,62742.05822892938,48769.53400349651,98307.44387755102,178466.8842105263,284991.54509090906
redis
shippingservice,26.36,495.75493171471925,121.09722222222223,451.9,1217.634693877551,5886.360000000003
get,0.98,2224.6020408163267,1442.5,3018.0,5045.400000000005,10578.400000000001
set,0.8033333333333333,9449.767634854772,885.0,1744.25,3623.0,9302.980000000007
total,100.09,623.69ms,565.76ms,773.12ms,1.02s,1.93s
