service,rps,avg,0.50,0.75,0.90,0.99
adservice,30.79,8.880805456316986,3.0,12.0,19.0,59.7224999999994
cartservice,1.7733333333333334,1924.6616541353383,1116.5,2341.5,3946.3,11306.179999999964
checkoutservice,7.946666666666666,498475.9505033557,393627.6666666667,697385.1111111111,1030337.5999999999,2126481.92
currencyservice,90.28,448.6431103234382,191.23809523809527,371.40127077223843,758.6566534914365,2847.133406593406
emailservice,7.1033333333333335,476.4861567339277,204.0,447.25,1142.6500000000003,3708.1600000000035
frontend,102.79666666666667,444020.80388469144,413596.30863499246,670981.7694996012,890220.0215512823,1565163.3681481495
paymentservice,7.1,828.7830985915493,513.2777777777778,894.75,1656.5,4292.399999999986
productcatalogservice,350.45,1.1479526323298617,0.0,1.0,1.0,3.0
recommendationservice,72.45333333333333,63030.44796650718,60430.324183673474,98264.68133590545,180292.37550000002,286730.151111111
redis
shippingservice,26.546666666666667,495.0858864892014,127.02083333333333,444.6700000000001,1164.0489795918372,5540.789999999989
get,0.9733333333333334,2490.5342465753424,1527.5,2898.5,4731.800000000001,13313.039999999995
set,0.8,1236.1833333333334,664.5,1596.5,3122.5,5641.999999999996
total,99.90,645.46ms,582.66ms,794.11ms,1.11s,1.97s
