service,rps,avg,0.50,0.75,0.90,0.99
adservice,30.86,20.290667530784187,2.8076923076923075,12.0,19.0,68.35500000000002
cartservice,1.79,4009.6499068901303,1138.0,2329.5,4115.4000000000015,9442.93
checkoutservice,7.956666666666667,510560.45747800585,392462.11111111107,619070.3333333334,1090453.0750000002,2857983.230000009
currencyservice,91.22,474.4005700504275,196.77947845804988,377.25517241379316,778.5239393939396,2824.4153125000003
emailservice,7.053333333333334,472.01606805293005,227.0,447.0,1041.2666666666673,3348.880000000012
frontend,102.56333333333333,450748.52039390296,417694.8114149307,680267.545594756,823003.2041700081,1608379.3456250003
paymentservice,7.22,864.6440443213296,559.7222222222223,919.125,1673.15,5187.240000000045
productcatalogservice,355.2633333333333,1.0507323206260144,0.0,1.0,1.0,3.0
recommendationservice,73.22666666666667,60558.96476693372,22265.474197292075,97250.90130796669,171986.68200000003,281802.45777777774
redis
shippingservice,26.8,536.8860696517413,142.51388888888889,474.18999999999994,1294.7142857142858,6006.300000000012
get,0.99,6109.666666666667,1418.0,2786.75,4692.0,40547.73999999856
set,0.8,1410.8791666666666,804.0,1928.0,3484.5,6672.699999999993
total,99.92,645.87ms,587.78ms,792.06ms,1.09s,1.98s
