service,rps,avg,0.50,0.75,0.90,0.99
adservice,26.906666666666666,20.811818632309215,2.0,11.0,18.0,62.63999999999987
cartservice,1.61,2794.6107660455486,1149.0,2362.25,4526.0,12253.130000000025
checkoutservice,7.953333333333333,1195166.0176026823,498453.27777777775,1000029.0,1599732.15,17363621.079999987
currencyservice,81.31,431.39798302791786,187.8490304709142,363.8813492063492,737.1893048128342,2751.1530036630015
emailservice,6.91,469.9917993246503,210.88888888888889,432.0625,1029.2,4114.109999999999
frontend,103.44666666666667,443803.38841270865,353014.68191056914,618006.9514871093,890776.1149645392,1798715.7446153846
paymentservice,6.953333333333333,855.1955896452541,538.8333333333333,905.875,1754.8000000000002,4706.159999999985
productcatalogservice,308.5933333333333,0.9574953012594785,0.0,1.0,1.0,3.0
recommendationservice,61.916666666666664,59803.982557200536,19226.859848484848,97234.28906505395,173241.48205128204,284408.31
redis
shippingservice,24.33,525.3975887107823,118.02479338842977,442.0833333333333,1269.980555555556,5130.7950000000055
get,0.88,2925.401515151515,1562.0,2995.5,5019.400000000001,11082.000000000013
set,0.73,2636.945205479452,806.0,1885.5,3511.7999999999993,32561.010000000144
total,100.89,1.05s,567.81ms,838.66ms,1.41s,13.71s
