service,rps,avg,0.50,0.75,0.90,0.99
adservice,30.996666666666666,18.715345736100655,2.0,11.0,18.0,64.50750000000016
cartservice,1.7833333333333334,1966.8093457943926,1185.0,2332.5,4256.0,7929.649999999988
checkoutservice,7.983333333333333,450615.94572025054,328737.6666666667,604404.3333333334,1010334.75,1588502.850000002
currencyservice,94.05,494.7792309055467,199.38636363636363,381.96995820271684,785.1474747474748,2997.1078124999935
emailservice,7.08,434.7857815442561,201.0,406.0,921.5000000000005,3681.339999999986
frontend,102.73333333333333,423203.74529526284,410197.7157118055,612700.0006493506,808040.9637023594,1305620.0054761905
paymentservice,7.14,806.4169000933707,495.5,906.375,1568.9999999999998,4582.4
productcatalogservice,355.93333333333334,0.980473871511519,0.0,1.0,1.0,3.0
recommendationservice,73.25666666666666,57783.895891158936,17182.36160714286,95762.05008417506,117297.19581699345,284031.3488888889
redis
shippingservice,23.86,488.84065866039373,122.47916666666667,430.3625,1153.2612244897962,5470.4849999999915
get,0.9966666666666667,2319.401337792642,1500.0,2801.75,4245.8,9074.449999999973
set,0.7866666666666666,1520.093220338983,770.0,1701.0,4440.200000000001,7924.339999999993
total,99.98,596.78ms,576.00ms,776.19ms,979.97ms,1.78s
