service,rps,avg,0.50,0.75,0.90,0.99
adservice,30.19333333333333,10.408037094281298,3.0,12.0,18.0,64.10500000000002
cartservice,1.75,1542.472380952381,992.0,1803.5,3370.0,8679.0
checkoutservice,7.96,624362.202680067,392832.1666666667,703889.1666666666,1153592.9000000083,8297890.7
currencyservice,91.48,442.44180877423116,190.3129746835443,364.99059139784947,748.3869047619053,2742.891020408173
emailservice,6.676666666666667,445.68547179231155,219.0,416.25,933.2,3382.460000000003
frontend,102.75333333333333,468857.80584571464,431133.96060045407,699524.9849573468,901339.2515295817,1691763.6587654299
paymentservice,7.076666666666667,798.2350447479981,508.3333333333333,839.8125,1563.8666666666668,4579.43
productcatalogservice,356.0733333333333,1.080694987923836,0.0,1.0,1.0,3.0
recommendationservice,69.62666666666667,59582.601685178095,20016.387499999997,97259.8728146853,129553.3714194586,276105.4410909088
redis
shippingservice,26.776666666666667,497.69948960537783,126.0486111111111,456.9799999999999,1244.7877551020408,5145.260000000002
get,0.98,1656.469387755102,1105.5,1990.0,3370.3,9065.720000000001
set,0.77,1397.3852813852814,909.0,1712.5,3330.600000000002,6473.939999999995
total,100.04,735.26ms,625.15ms,849.41ms,1.29s,4.26s
