service,rps,avg,0.50,0.75,0.90,0.99
adservice,31.046666666666667,10.653317586429031,2.0,12.0,18.0,59.39500000000044
cartservice,1.7866666666666666,1616.955223880597,1040.0,2097.5,3263.7000000000007,8148.779999999996
checkoutservice,7.926666666666667,490394.9087468461,404134.44444444444,688790.0,1009874.5,1461469.3999999885
currencyservice,90.59666666666666,432.08760440045626,194.1269887914025,369.66806722689074,743.5215277777784,2882.6490952380914
emailservice,7.023333333333333,494.7674418604651,211.0,422.8125,1095.6,3803.749999999996
frontend,102.62333333333333,396108.1848507487,403984.9497282608,605212.44199881,800767.4098441558,1299810.5945454545
paymentservice,7.163333333333333,824.5965565379246,522.2222222222222,870.4375,1680.7750000000005,4519.209999999972
productcatalogservice,348.48333333333335,0.9955999808694821,0.0,1.0,1.0,3.0
recommendationservice,71.42333333333333,63863.5603677603,69066.59157088122,98111.67238095235,180939.41986111112,289756.47349999996
redis
shippingservice,26.246666666666666,609.6299212598425,148.58333333333334,522.1850000000001,1313.6612244897963,6002.225000000004
get,0.9933333333333333,1680.986577181208,1164.5,2261.0,3517.1999999999985,7856.079999999998
set,0.7933333333333333,1536.781512605042,954.5,1859.0,3092.9,9992.880000000001
total,100.06,577.24ms,520.19ms,718.85ms,919.04ms,1.90s
